Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,Quarter,Trend,Rolling_mean_5,Rolling_mean_10,Lag_1,Lag_2
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,2012,8,35,3,6041,788907.2920000002,911718.3119999999,439132.5,976137.73
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,2012,8,35,3,6042,781034.5860000004,1032041.2300000001,538344.1,439132.5
16,2012-08-31,551837.31,0,64.19,3.556,198.0967341,6.061,2012,8,35,3,6043,809634.3020000003,988498.4940000002,1542719.87,538344.1
31,2012-08-31,1373651.49,0,83.58,3.638,221.9415576,6.565,2012,8,35,3,6044,889137.0540000002,931155.3129999998,551837.31,1542719.87
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,2012,8,35,3,6045,988008.0960000003,953021.2109999999,1373651.49,551837.31
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,2012,8,35,3,6046,1103758.7220000003,946333.007,933487.71,1373651.49
17,2012-08-31,865924.2,0,68.07,3.624,130.8853548,5.936,2012,8,35,3,6047,968399.5880000002,874717.087,1117097.23,933487.71
15,2012-08-31,610185.32,0,71.42,4.026,138.3771935,8.193,2012,8,35,3,6048,980069.1900000002,894851.7459999999,865924.2,1117097.23
7,2012-08-31,586467.16,0,60.46,3.556,198.0967341,7.872,2012,8,35,3,6049,822632.3240000003,855884.689,610185.32,865924.2
43,2012-08-31,593141.29,0,81.12,3.638,213.6736313,9.285,2012,8,35,3,6050,754563.0400000003,871285.568,586467.16,610185.32
13,2012-08-31,2073855.42,0,79.18,3.624,130.8853548,5.765,2012,8,35,3,6051,945914.6780000003,1024836.7,593141.29,586467.16
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,3,6052,983428.9400000002,975914.2640000001,2073855.42,593141.29
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,3,6053,917921.3720000002,948995.2810000001,1053495.51,2073855.42
11,2012-08-31,1372872.35,0,86.49,3.638,225.8293063,6.334,2012,8,35,3,6054,1075202.4100000004,948917.367,282647.48,1053495.51
38,2012-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,2012,8,35,3,6055,1041555.1420000003,898059.091,1372872.35,282647.48
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,2012,8,35,3,6056,956841.1660000004,951377.922,424904.95,1372872.35
42,2012-08-31,504760.57,0,86.97,3.886,130.8853548,7.17,2012,8,35,3,6057,847094.1780000003,915261.559,1650285.54,424904.95
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,2012,8,35,3,6058,1035988.4320000003,976954.9020000001,504760.57,1650285.54
5,2012-08-31,344642.01,0,84.25,3.638,222.8958121,5.603,2012,8,35,3,6059,830342.3640000003,952772.3870000001,1227118.75,504760.57
14,2012-08-31,1613342.19,0,75.09,3.867,191.461281,8.684,2012,8,35,3,6060,1068029.8120000004,1054792.477,344642.01,1227118.75
4,2012-08-31,2081181.35,0,76.47,3.646,130.8853548,4.077,2012,8,35,3,6061,1154208.9740000002,1055525.0699999998,1613342.19,344642.01
41,2012-08-31,1360517.52,0,71.56,3.556,198.0967341,6.432,2012,8,35,3,6062,1325360.3640000003,1086227.2710000002,2081181.35,1613342.19
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,2012,8,35,3,6063,1195312.4440000004,1115650.4379999998,1360517.52,2081181.35
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,8,35,3,6064,1312639.8360000004,1071491.1,576879.15,1360517.52
6,2012-08-31,1577439.81,0,83.58,3.638,223.9210125,5.668,2012,8,35,3,6065,1305459.3600000006,1186744.5860000001,931278.97,576879.15
45,2012-08-31,734297.87,0,75.09,3.867,191.461281,8.684,2012,8,35,3,6066,1036082.6640000002,1095145.819,1577439.81,931278.97
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,2012,8,35,3,6067,1032890.9440000004,1179125.6539999999,734297.87,1577439.81
29,2012-08-31,545844.91,0,71.93,3.884,138.3771935,9.419,2012,8,35,3,6068,1026684.0960000003,1110998.27,1344558.92,734297.87
12,2012-08-31,1061943.49,0,89.78,4.093,130.8853548,10.926,2012,8,35,3,6069,1052817.0000000005,1182728.418,545844.91,1344558.92
21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,2012,8,35,3,6070,890102.5560000002,1097780.958,1061943.49,545844.91
20,2012-08-31,2062481.56,0,72.66,3.867,215.0878309,7.28,2012,8,35,3,6071,1155739.2940000002,1095910.979,763867.59,1061943.49
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,2012,8,35,3,6072,1202321.2660000003,1117606.105,2062481.56,763867.59
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,8,35,3,6073,1435337.0720000002,1231010.584,1577468.78,2062481.56
22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,35,3,6074,1427402.546,1240109.773,1710923.94,1577468.78
33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,2012,8,35,3,6075,1322054.9900000002,1106078.7729999998,1022270.86,1710923.94
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,3,6076,1125933.4840000004,1140836.389,237129.81,1022270.86
44,2012-09-07,338737.33,1,70.65,3.689,130.9325484,5.407,2012,9,36,3,6077,878187.1940000001,1040254.2300000001,1081874.03,237129.81
12,2012-09-07,955146.04,1,88.52,4.124,130.9325484,10.926,2012,9,36,3,6078,727031.6140000003,1081184.3429999999,338737.33,1081874.03
14,2012-09-07,1904512.34,1,75.7,3.911,191.5776756,8.684,2012,9,36,3,6079,903479.9100000004,1165441.228,955146.04,338737.33
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,2012,9,36,3,6080,913339.7040000003,1117697.347,1904512.34,955146.04
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,9,36,3,6081,996379.6620000002,1061156.573,286428.78,1904512.34
4,2012-09-07,2125104.72,1,82.09,3.709,130.9325484,4.077,2012,9,36,3,6082,1353653.1400000004,1115920.1670000001,1497073.82,286428.78
41,2012-09-07,1392143.82,1,67.41,3.596,198.0950484,6.432,2012,9,36,3,6083,1441052.6960000005,1084042.155,2125104.72,1497073.82
1,2012-09-07,1661767.33,1,83.96,3.73,222.4390153,6.908,2012,9,36,3,6084,1392503.6940000006,1147991.802,1392143.82,2125104.72
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,9,36,3,6085,1630644.8880000005,1271992.296,1661767.33,1392143.82
3,2012-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,2012,9,36,3,6086,1412876.0700000003,1204627.866,1477134.75,1661767.33
20,2012-09-07,2080529.06,1,76.36,3.911,215.2189573,7.28,2012,9,36,3,6087,1403960.9380000005,1378807.039,408229.73,1477134.75
15,2012-09-07,587259.82,1,71.61,4.076,138.4729355,8.193,2012,9,36,3,6088,1242984.1380000003,1342018.4170000001,2080529.06,408229.73
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,2012,9,36,3,6089,1015998.3000000004,1204250.997,587259.82,2080529.06
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,2012,9,36,3,6090,849136.8080000004,1239890.848,526838.14,587259.82
7,2012-09-07,597876.55,1,57.84,3.596,198.0950484,7.872,2012,9,36,3,6091,887066.1720000005,1149971.121,642827.29,526838.14
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,2012,9,36,3,6092,812617.0160000004,1108288.9770000002,597876.55,642827.29
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,9,36,3,6093,892131.7220000004,1067557.9300000002,1708283.28,597876.55
25,2012-09-07,671482.9,1,72.79,3.911,215.2189573,7.28,2012,9,36,3,6094,921060.6740000003,968529.4870000001,984833.35,1708283.28
38,2012-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,2012,9,36,3,6095,890550.1800000004,869843.494,671482.9,984833.35
8,2012-09-07,932160.37,1,80.87,3.73,226.0153733,5.401,2012,9,36,3,6096,957406.9440000004,922236.558,490274.82,671482.9
30,2012-09-07,433565.77,1,88.4,3.73,222.0747635,6.565,2012,9,36,3,6097,702463.4420000004,757540.229,932160.37,490274.82
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,2012,9,36,3,6098,873687.8180000003,882909.7700000001,433565.77,932160.37
31,2012-09-07,1358111.62,1,88.4,3.73,222.0747635,6.565,2012,9,36,3,6099,1011013.5620000003,966037.118,1840955.23,433565.77
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,9,36,3,6100,1112284.3580000005,1001417.2690000001,1358111.62,1840955.23
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,9,36,3,6101,1142556.5320000004,1049981.7380000001,996628.8,1358111.62
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,2012,9,36,3,6102,1169005.8360000004,935734.6390000001,1083521.24,996628.8
42,2012-09-07,617405.35,1,83.07,4.124,130.9325484,7.17,2012,9,36,3,6103,924295.8600000006,898991.839,565812.29,1083521.24
29,2012-09-07,540811.85,1,73.3,3.921,138.4729355,9.419,2012,9,36,3,6104,760835.9060000004,885924.7339999999,617405.35,565812.29
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,3,6105,620255.8600000003,866270.1089999999,540811.85,617405.35
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,9,36,3,6106,725513.9620000004,934035.2470000001,293728.57,540811.85
5,2012-09-07,350648.91,1,86.3,3.73,223.0298805,5.603,2012,9,36,3,6107,682481.2860000004,925743.5610000001,1609811.75,293728.57
43,2012-09-07,663814.18,1,84.99,3.73,213.7990991,9.285,2012,9,36,3,6108,691763.0520000004,808029.456,350648.91,1609811.75
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,2012,9,36,3,6109,778883.7940000005,769859.85,663814.18,350648.91
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,2012,9,36,3,6110,1005570.5320000004,812913.196,976415.56,663814.18
32,2012-09-07,1126685.95,1,72.56,3.596,198.0950484,7.872,2012,9,36,3,6111,908945.3720000004,817229.667,1427162.26,976415.56
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,9,36,3,6112,1218571.0040000002,950526.1450000001,1126685.95,1427162.26
40,2012-09-07,1088248.4,1,65.06,3.921,138.4729355,4.156,2012,9,36,3,6113,1303457.8480000005,997610.45,1898777.07,1126685.95
6,2012-09-07,1608077.01,1,86.33,3.73,224.0560076,5.668,2012,9,36,3,6114,1429790.1380000003,1104336.966,1088248.4,1898777.07
17,2012-09-07,1255633.29,1,61.99,3.689,130.9325484,5.936,2012,9,36,3,6115,1395484.3440000003,1200527.438,1608077.01,1088248.4
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,2012,9,36,3,6116,1464085.9520000003,1186515.662,1255633.29,1608077.01
45,2012-09-07,766512.66,1,75.7,3.911,191.5776756,8.684,2012,9,36,3,6117,1237633.0700000003,1228102.037,1469693.99,1255633.29
16,2012-09-07,537138.58,1,60.09,3.596,198.0950484,6.061,2012,9,36,3,6118,1127411.1060000004,1215434.4770000002,766512.66,1469693.99
11,2012-09-07,1304584.4,1,85.17,3.73,225.9660263,6.334,2012,9,36,3,6119,1066712.5840000003,1248251.361,537138.58,766512.66
13,2012-09-07,2165796.31,1,70.65,3.689,130.9325484,5.765,2012,9,36,3,6120,1248745.1880000005,1322114.766,1304584.4,537138.58
22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,37,3,6121,1138416.2460000005,1301251.099,2165796.31,1304584.4
25,2012-09-14,657241.63,0,60.9,3.948,215.3583757,7.28,2012,9,37,3,6122,1116562.0400000005,1177097.555,918049.28,2165796.31
41,2012-09-14,1306644.25,0,59.39,3.659,198.1267184,6.432,2012,9,37,3,6123,1270463.1740000003,1198937.1400000001,657241.63,918049.28
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,2012,9,37,3,6124,1114231.7640000004,1090472.174,1306644.25,657241.63
15,2012-09-14,527509.76,0,65.44,4.088,138.5673,8.193,2012,9,37,3,6125,786574.4540000004,1017659.8210000001,523427.35,1306644.25
16,2012-09-14,526525.16,0,56.69,3.659,198.1267184,6.061,2012,9,37,3,6126,708269.6300000005,923342.9379999998,527509.76,523427.35
38,2012-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,2012,9,37,3,6127,663010.1820000004,889786.1109999999,526525.16,527509.76
12,2012-09-14,885892.37,0,83.64,4.133,130.9776667,10.926,2012,9,37,3,6128,578859.8060000004,924661.49,430944.39,526525.16
29,2012-09-14,475127.18,0,66.42,3.988,138.5673,9.419,2012,9,37,3,6129,569199.7720000003,841715.7679999999,885892.37,430944.39
42,2012-09-14,586737.66,0,78.47,3.966,130.9776667,7.17,2012,9,37,3,6130,581045.3520000004,683809.9029999999,475127.18,885892.37
5,2012-09-14,299800.67,0,76.65,3.717,223.1734167,5.603,2012,9,37,3,6131,535700.4540000004,621985.0420000001,586737.66,475127.18
4,2012-09-14,2117854.6,0,68.2,3.706,130.9776667,4.077,2012,9,37,3,6132,873082.4960000005,768046.339,299800.67,586737.66
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,9,37,3,6133,985426.8380000002,782143.322,2117854.6,299800.67
14,2012-09-14,1554794.22,0,67.87,3.948,191.69985,8.684,2012,9,37,3,6134,1201360.2460000005,885280.009,1447614.08,2117854.6
30,2012-09-14,437773.31,0,76.1,3.717,222.2174395,6.565,2012,9,37,3,6135,1171567.3760000004,876306.3640000001,1554794.22,1447614.08
11,2012-09-14,1267675.05,0,79.61,3.717,226.1122067,6.334,2012,9,37,3,6136,1365142.2520000003,950421.3530000001,437773.31,1554794.22
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,2012,9,37,3,6137,1245492.2320000003,1059287.364,1267675.05,437773.31
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,2012,9,37,3,6138,1016348.1420000006,1000887.49,1519604.5,1267675.05
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,2012,9,37,3,6139,897484.5180000004,1049422.382,301893.63,1519604.5
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,2012,9,37,3,6140,1058511.7620000006,1115039.5690000001,960476.1,301893.63
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,2012,9,37,3,6141,860460.2580000004,1112801.2550000001,1242909.53,960476.1
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,2012,9,37,3,6142,812347.6860000003,1028919.959,277417.53,1242909.53
21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,2012,9,37,3,6143,877667.8860000003,947008.0140000001,1279041.64,277417.53
20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.28,2012,9,37,3,6144,1095162.6620000005,996323.5900000001,628494.63,1279041.64
31,2012-09-14,1327705.44,0,76.1,3.717,222.2174395,6.565,2012,9,37,3,6145,1112121.8440000003,1085316.8029999998,2047949.98,628494.63
45,2012-09-14,702238.27,0,67.87,3.948,191.69985,8.684,2012,9,37,3,6146,1197085.992,1028773.125,1327705.44,2047949.98
17,2012-09-14,1071040.22,0,59.64,3.749,130.9776667,5.936,2012,9,37,3,6147,1155485.7080000003,983916.697,702238.27,1327705.44
40,2012-09-14,901709.82,0,59.38,3.988,138.5673,4.156,2012,9,37,3,6148,1210128.7460000003,1043898.316,1071040.22,702238.27
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,9,37,3,6149,964852.4780000004,1030007.5700000001,901709.82,1071040.22
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,2012,9,37,3,6150,924243.5440000003,1018182.6939999999,821568.64,901709.82
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,2012,9,37,3,6151,1057926.5720000002,1127506.2820000001,1124660.77,821568.64
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,2012,9,37,3,6152,946648.8760000004,1051067.292,1370653.41,1124660.77
13,2012-09-14,1919917.03,0,68.55,3.749,130.9776667,5.765,2012,9,37,3,6153,1150290.3180000004,1180209.5320000001,514651.74,1370653.41
8,2012-09-14,883569.38,0,67.21,3.717,226.1615981,5.401,2012,9,37,3,6154,1162690.4660000005,1063771.472,1919917.03,514651.74
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,2012,9,37,3,6155,1128800.6520000002,1026522.098,883569.38,1919917.03
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,9,37,3,6156,1217631.2960000003,1137778.934,955211.7,883569.38
44,2012-09-14,347726.67,0,68.55,3.749,130.9776667,5.407,2012,9,37,3,6157,1184246.2820000004,1065447.5790000001,1814806.63,955211.7
3,2012-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,2012,9,37,3,6158,881780.7080000003,1016035.5129999999,347726.67,1814806.63
43,2012-09-14,625196.94,0,73.03,3.717,213.9332167,9.285,2012,9,37,3,6159,830106.2200000004,996398.343,407589.16,347726.67
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,3,6160,836290.2680000004,982545.46,625196.94,407589.16
6,2012-09-14,1375166.86,0,76.41,3.717,224.2004678,5.668,2012,9,37,3,6161,748362.3140000004,982996.8049999999,986131.94,625196.94
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,2012,9,37,3,6162,1006850.7780000003,1095548.5299999998,1375166.86,986131.94
32,2012-09-14,1156377.47,0,64.05,3.659,198.1267184,7.872,2012,9,37,3,6163,1156608.4400000002,1019194.574,1640168.99,1375166.86
7,2012-09-14,541120.2,0,53.66,3.659,198.1267184,7.872,2012,9,37,3,6164,1139793.0920000004,984949.6559999998,1156377.47,1640168.99
1,2012-09-14,1517428.87,0,74.97,3.717,222.5820193,6.908,2012,9,37,3,6165,1246052.4780000004,1041171.373,541120.2,1156377.47
5,2012-09-21,307306.76,0,71.09,3.721,223.3737593,5.603,2012,9,38,3,6166,1032480.4580000002,890421.3860000002,1517428.87,541120.2
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,9,38,3,6167,1015581.1620000005,1011215.97,307306.76,1517428.87
29,2012-09-21,489079.23,0,63.38,4.056,138.6534,9.419,2012,9,38,3,6168,882121.5140000004,1019364.9770000002,1555672.51,307306.76
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,2012,9,38,3,6169,878161.6700000003,1008977.3809999998,489079.23,1555672.51
3,2012-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,2012,9,38,3,6170,657554.3140000004,951803.396,521320.98,489079.23
16,2012-09-21,509942.56,0,56.48,3.765,198.358523,6.061,2012,9,38,3,6171,698081.4740000004,865280.966,414392.09,521320.98
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,2012,9,38,3,6172,581224.3020000004,798402.7320000001,509942.56,414392.09
42,2012-09-21,527165.7,0,81.93,4.125,131.0103333,7.17,2012,9,38,3,6173,588841.5960000004,735481.5549999999,971386.65,509942.56
31,2012-09-21,1373064.87,0,71.54,3.721,222.4169362,6.565,2012,9,38,3,6174,759190.3740000004,818676.0220000001,527165.7,971386.65
43,2012-09-21,601990.02,0,75.87,3.721,214.1192333,9.285,2012,9,38,3,6175,796709.9600000004,727132.137,1373064.87,527165.7
41,2012-09-21,1276609.36,0,59.81,3.765,198.358523,6.432,2012,9,38,3,6176,950043.3200000005,824062.397,601990.02,1373064.87
30,2012-09-21,443891.64,0,71.54,3.721,222.4169362,6.565,2012,9,38,3,6177,844544.3180000003,712884.3099999999,1276609.36,601990.02
15,2012-09-21,533161.64,0,60.34,4.203,138.6534,8.193,2012,9,38,3,6178,845743.5060000004,717292.5510000001,443891.64,1276609.36
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,2012,9,38,3,6179,838844.9900000005,799017.682,533161.64,443891.64
4,2012-09-21,2119438.53,0,68.97,3.721,131.0103333,4.077,2012,9,38,3,6180,1142334.6920000003,969522.326,1338572.29,533161.64
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,9,38,3,6181,1252895.9540000004,1101469.6369999999,2119438.53,1338572.29
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,2012,9,38,3,6182,1391185.6640000003,1117864.991,1829415.67,2119438.53
6,2012-09-21,1425603.65,0,70.81,3.721,224.4017192,5.668,2012,9,38,3,6183,1569674.066,1207708.7859999998,1135340.19,1829415.67
38,2012-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,2012,9,38,3,6184,1383879.8040000002,1111362.397,1425603.65,1135340.19
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,2012,9,38,3,6185,1018752.9880000002,1080543.8399999999,409600.98,1425603.65
14,2012-09-21,1565352.46,0,65.32,4.038,191.8567038,8.684,2012,9,38,3,6186,965940.3460000003,1109418.15,293804.45,409600.98
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38,3,6187,871821.3480000005,1131503.5059999998,1565352.46,293804.45
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,2012,9,38,3,6188,693451.9940000003,1131563.03,664745.2,1565352.46
40,2012-09-21,899768.4,0,54.12,4.056,138.6534,4.156,2012,9,38,3,6189,791485.4780000004,1087682.6409999998,533756.88,664745.2
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,9,38,3,6190,887185.1760000003,952969.082,899768.4,533756.88
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,2012,9,38,3,6191,841840.1940000004,903890.2699999999,772302.94,899768.4
45,2012-09-21,723086.2,0,65.32,4.038,191.8567038,8.684,2012,9,38,3,6192,853508.3940000003,862664.871,1338627.55,772302.94
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,2012,9,38,3,6193,1081128.5320000004,887290.2629999999,723086.2,1338627.55
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,2012,9,38,3,6194,1089784.4080000003,940634.943,1671857.57,723086.2
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,2012,9,38,3,6195,1187555.5140000004,1037370.345,943047.78,1671857.57
44,2012-09-21,336017.6,0,67.96,3.821,131.0103333,5.407,2012,9,38,3,6196,987033.5240000002,914436.8589999999,1261158.47,943047.78
1,2012-09-21,1506126.06,0,69.87,3.721,222.7818386,6.908,2012,9,38,3,6197,1143641.4960000005,998574.945,336017.6,1261158.47
12,2012-09-21,922735.37,0,82.97,4.125,131.0103333,10.926,2012,9,38,3,6198,993817.0560000004,1037472.794,1506126.06,336017.6
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,2012,9,38,3,6199,855749.4160000004,972766.9120000001,922735.37,1506126.06
22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,38,3,6200,787840.2280000004,987697.8709999999,252709.58,922735.37
13,2012-09-21,1938379.66,0,67.96,3.821,131.0103333,5.765,2012,9,38,3,6201,1108312.6400000004,1047673.082,921612.53,252709.58
21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,2012,9,38,3,6202,940517.7200000003,1042079.608,1938379.66,921612.53
11,2012-09-21,1326132.98,0,73.64,3.721,226.3151496,6.334,2012,9,38,3,6203,1021197.2420000003,1007507.149,667151.46,1938379.66
17,2012-09-21,938303.28,0,58.43,3.821,131.0103333,5.936,2012,9,38,3,6204,1158315.9820000003,1007032.699,1326132.98,667151.46
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,2012,9,38,3,6205,1285490.6260000006,1036665.4269999999,938303.28,1326132.98
7,2012-09-21,530842.25,0,51.77,3.765,198.358523,7.872,2012,9,38,3,6206,1003983.1440000006,1056147.892,1557485.75,938303.28
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,3,6207,1062769.6680000003,1001643.6939999999,530842.25,1557485.75
8,2012-09-21,857796.45,0,66.96,3.721,226.3645848,5.401,2012,9,38,3,6208,969102.3620000003,995149.8019999999,961084.08,530842.25
20,2012-09-21,2028587.24,0,60.94,4.038,215.5475459,7.28,2012,9,38,3,6209,1187159.1540000003,1172737.568,857796.45,961084.08
32,2012-09-21,1159119.6,0,63.49,3.765,198.358523,7.872,2012,9,38,3,6210,1107485.9240000003,1196488.275,2028587.24,857796.45
21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,2012,9,39,3,6211,1130737.0040000004,1067360.074,1159119.6,2028587.24
25,2012-09-28,683300.84,0,54.52,3.997,215.7367162,7.28,2012,9,39,3,6212,1075180.3560000004,1068975.0119999999,647097.65,1159119.6
9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,2012,9,39,3,6213,1006893.2780000003,987997.8200000001,683300.84,647097.65
38,2012-09-28,398468.08,0,81.22,3.966,131.043,10.926,2012,9,39,3,6214,680869.4460000003,934014.3,516361.06,683300.84
33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,2012,9,39,3,6215,497608.2280000004,802547.076,398468.08,516361.06
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012,9,39,3,6216,717482.8100000004,924109.907,242813.51,398468.08
15,2012-09-28,553901.97,0,57.13,4.158,138.7395,8.193,2012,9,39,3,6217,691603.0360000003,883391.6960000001,1746470.56,242813.51
36,2012-09-28,270677.98,0,79.49,3.66,221.6556,6.623,2012,9,39,3,6218,642466.4200000005,824679.849,553901.97,1746470.56
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,2012,9,39,3,6219,748498.6660000004,714684.0560000001,270677.98,553901.97
45,2012-09-28,713173.95,0,64.88,3.997,192.0135577,8.684,2012,9,39,3,6220,842570.7540000003,670089.491,928629.31,270677.98
17,2012-09-28,972716.24,0,57.77,3.821,131.043,5.936,2012,9,39,3,6221,687819.8900000004,702651.35,713173.95,928629.31
28,2012-09-28,1129508.61,0,81.22,3.966,131.043,10.926,2012,9,39,3,6222,802941.2180000005,747272.1270000001,972716.24,713173.95
20,2012-09-28,2008350.58,0,58.65,3.997,215.7367162,7.28,2012,9,39,3,6223,1150475.7380000004,896471.0789999999,1129508.61,972716.24
13,2012-09-28,1927664.11,0,64.8,3.821,131.043,5.765,2012,9,39,3,6224,1350282.6980000003,1049390.682,2008350.58,1129508.61
40,2012-09-28,919595.44,0,50.98,4.018,138.7395,4.156,2012,9,39,3,6225,1391566.9960000005,1117068.875,1927664.11,2008350.58
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,2012,9,39,3,6226,1448879.4200000004,1068349.655,919595.44,1927664.11
5,2012-09-28,310141.68,0,78.33,3.666,223.5741019,5.603,2012,9,39,3,6227,1285006.0340000005,1043973.6260000002,1259278.36,919595.44
11,2012-09-28,1227430.73,0,77.67,3.666,226.5180926,6.334,2012,9,39,3,6228,1128822.0640000005,1139648.901,310141.68,1259278.36
32,2012-09-28,1157111.15,0,60.62,3.789,198.5903276,7.872,2012,9,39,3,6229,974711.4720000003,1162497.085,1227430.73,310141.68
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,3,6230,983737.6580000004,1187652.327,1157111.15,1227430.73
6,2012-09-28,1369131.46,0,77.82,3.666,224.6029706,5.668,2012,9,39,3,6231,1005708.2780000003,1227293.849,964726.37,1157111.15
8,2012-09-28,884724.41,0,71.1,3.666,226.5675714,5.401,2012,9,39,3,6232,1120624.8240000005,1202815.429,1369131.46,964726.37
